timestamp,mse
2022-06-02 14:52:47+00:00,0.0948371593397517
2022-06-02 14:52:52+00:00,0.0891507845571256
2022-06-02 14:52:57+00:00,0.0834711123325
2022-06-02 14:53:02+00:00,0.0779276589860855
2022-06-02 14:53:07+00:00,0.0730910934807134
2022-06-02 14:54:02+00:00,0.0717326624015313
2022-06-02 14:54:07+00:00,0.0756297654430392
2022-06-02 14:54:12+00:00,0.0794788665190071
2022-06-02 14:54:17+00:00,0.0835695122427486
2022-06-02 14:54:22+00:00,0.0876228017601337
2022-06-02 14:54:27+00:00,0.092095385201813
2022-06-02 14:54:32+00:00,0.0969926588055938
2022-06-02 14:54:37+00:00,0.1006293704073892
2022-06-02 14:54:42+00:00,0.103577283190049
2022-06-02 14:54:47+00:00,0.1060228569911969
2022-06-02 14:54:52+00:00,0.1082742254998192
2022-06-02 14:54:57+00:00,0.110182151205484
2022-06-02 14:55:02+00:00,0.1117624521058046
2022-06-02 14:55:07+00:00,0.1130006762134914
2022-06-02 14:55:12+00:00,0.1138916385608015
2022-06-02 14:55:17+00:00,0.1143838314464662
2022-06-02 14:55:22+00:00,0.1144573455014377
2022-06-02 14:55:27+00:00,0.1139947599848002
2022-06-02 14:55:32+00:00,0.112944554795635
2022-06-02 14:55:37+00:00,0.1112291635885178
2022-06-02 14:55:42+00:00,0.1088268773425979
2022-06-02 14:55:47+00:00,0.1056374147153287
2022-06-02 14:55:52+00:00,0.1015255338689137
2022-06-02 14:55:57+00:00,0.0963402621793417
2022-06-02 14:56:02+00:00,0.0904205617373209
2022-06-02 14:56:07+00:00,0.0850006478366491
2022-06-02 14:56:12+00:00,0.0791860418706276
2022-06-02 14:56:17+00:00,0.0733775346209115
2022-06-02 15:01:12+00:00,0.074038739942576
2022-06-02 15:01:17+00:00,0.0804206581971782
2022-06-02 15:01:22+00:00,0.0874801330575771
2022-06-02 15:01:27+00:00,0.0946398912211369
2022-06-02 15:01:32+00:00,0.101826726017496
2022-06-02 15:01:37+00:00,0.1090399915151525
2022-06-02 15:01:42+00:00,0.1160385554188265
2022-06-02 15:01:47+00:00,0.1223073976369539
2022-06-02 15:01:52+00:00,0.1273026617319557
2022-06-02 15:01:57+00:00,0.1311056196117985
2022-06-02 15:02:02+00:00,0.1337851089243652
2022-06-02 15:02:07+00:00,0.1352887943968951
2022-06-02 15:02:12+00:00,0.1355743091205828
2022-06-02 15:02:17+00:00,0.1346404350984755
2022-06-02 15:02:22+00:00,0.132538748648972
2022-06-02 15:02:27+00:00,0.1293276571943502
2022-06-02 15:02:32+00:00,0.1250228796808416
2022-06-02 15:02:37+00:00,0.1194863331033933
2022-06-02 15:02:42+00:00,0.1123939680167868
2022-06-02 15:02:47+00:00,0.1062585484896139
2022-06-02 15:02:52+00:00,0.1008692496365124
2022-06-02 15:02:57+00:00,0.0952397043521215
2022-06-02 15:03:02+00:00,0.089454030851538
2022-06-02 15:03:07+00:00,0.0836709937529388
2022-06-02 15:03:12+00:00,0.0779159542203462
2022-06-02 15:03:17+00:00,0.0723393533659091
2022-06-02 15:07:52+00:00,0.0713535537409292
2022-06-02 15:07:57+00:00,0.0760713998876628
2022-06-02 15:08:02+00:00,0.080793922989988
2022-06-02 15:08:07+00:00,0.0868886475398694
2022-06-02 15:08:12+00:00,0.0915296822637381
2022-06-02 15:08:17+00:00,0.0953382580109204
2022-06-02 15:08:22+00:00,0.0984948421110311
2022-06-02 15:08:27+00:00,0.101097743007037
2022-06-02 15:08:32+00:00,0.1031952110865309
2022-06-02 15:08:37+00:00,0.10500416228773
2022-06-02 15:08:42+00:00,0.1066203495435005
2022-06-02 15:08:47+00:00,0.1078756758467506
2022-06-02 15:08:52+00:00,0.1087790799300254
2022-06-02 15:08:57+00:00,0.1092684023475637
2022-06-02 15:09:02+00:00,0.1093432219257344
2022-06-02 15:09:07+00:00,0.1089525812642586
2022-06-02 15:09:12+00:00,0.1080341671139314
2022-06-02 15:09:17+00:00,0.1065180387048504
2022-06-02 15:09:22+00:00,0.1043801554874195
2022-06-02 15:09:27+00:00,0.1015948794556118
2022-06-02 15:09:32+00:00,0.0980633391128228
2022-06-02 15:09:37+00:00,0.0935775473795185
2022-06-02 15:09:42+00:00,0.0881024076864574
2022-06-02 15:09:47+00:00,0.0836173025413894
2022-06-02 15:09:52+00:00,0.0783012985290148
2022-06-02 15:09:57+00:00,0.0728916680013328
